conversion_id,session_id,timestamp,channel_label,holder_engagement,closer_engagement,conversion,impression_interaction
45634d8f0d979442c4e8e74daa2eb58c7bf6d64c7ac3a3b2ce0770a129c946fa,8cacc4fd2d1dcbf2604e08efcb3400d7a678c07c56147844b77afb7e4bc9c28f,2023-10-16 22:20:58,Organic Traffic,1,0,0,0
472b2ed90ef002158e90514d81cacb249458497760448de6b98fe1611c2b9150,bdcd7370073bba9ca1a85c75156ddad5422ff315ee59055631b042c6522cbd0c,2023-10-16 15:30:31,Organic Traffic,1,1,0,0
472b2ed90ef002158e90514d81cacb249458497760448de6b98fe1611c2b9150,766f5a1e8a72f3f72cfdea5fa31b0d39a03a0f1a61ef0fc75d0cd0b5f7180d70,2023-10-16 22:27:59,Direct Traffic,0,1,0,0
47c53c9f8a081a350def6bbc53e36b5feb64e29cac1be60c3f75a8e3e682498c,2052323fc16088b2b803d6b9dd70b1aba131d8607f380ba12546b28fa3cdb101,2023-10-16 19:31:50,Organic Traffic,1,0,0,0
483a7ce2e7854db6947f5c7034d8817a69dfb2ecef599f0433970d5716d722a3,5a894258a0465ad4d9f7d1164a55c34e4819e5cf6252287205b5201f91b0479b,2023-10-16 21:18:09,Direct Traffic,0,0,0,0
486197a819b28ed71e9683a8ab0e4c6b52178929a4252aa0bfb1f4061708b2e0,ef74db9c8fcc51a1ffa34b8a37f883ce9fc3f25ff864ff9b99a7e409cdf4e6e4,2023-10-16 22:07:09,Direct Traffic,1,0,0,0
48b758fc90b5f1573548a42685a72ca3a65e347564c945be39f3a425e5217453,71071747838b06a9833b48b1b3613366aef5601ad017bd4e4d9e87d4888116fe,2023-10-16 20:25:26,Direct Traffic,0,1,0,0
49a4d4db82bb76a9d88440e199aa3b3c23c6370a6c4a8af897bad0facd35213a,fd64ac66f298bd63e09a59ca43eba0f0a0471487a9761beb077b84bdf118c7f6,2023-10-16 21:57:39,Direct Traffic,1,1,0,0
49bfec2109b3b438a9e2a1db47ae4e98d63e19b7acead8965ed7322aa0f0c432,d99ede8f4f01e7213c5baa07816634312a0c3af0ab32fd5e80e5205014fc1242,2023-10-16 15:37:51,Direct Traffic,1,1,0,0
4ab435ada21b6208a8c997c1112a38404c1f97c35988bbbe01672b67f25f7f7f,bd1a338c212043e4f552cc691de3529db0f9c215858f982621e24202adbdc8f8,2023-10-16 11:42:31,Direct Traffic,0,0,0,0
4b27964be41f10bf293fd03f4e95f40f7ef413b2f8e1a35b7b955c151e5da12c,dd79a57316e26eb22d6407801f3247764b7779cda494f4c2ef61f5221a8e0467,2023-10-16 11:04:15,Newsletter & Email,1,1,0,0
4d2e1c04a5d0877cd1d3be834079333ff48a9963e400896fb73a995b0666a384,64b80462c5c772b432ca5a536dae7e9d5cb27d68e7e00a79b89ee7a73eab9e77,2023-10-16 22:20:13,Direct Traffic,0,1,0,0
4d40d96c97da6257fc79a145eac5a679d38f5fda913d21fb9e4374929fe85dc1,cce6b06e61ee5e19d6dbe36efb7e87d52b3e046065b7b6154b9ac53982fd0803,2023-10-16 22:46:41,Direct Traffic,1,1,0,0
4dc4c46ebf852286b75b4f84e4707fcc98a98a00620cdb1a5d60845aefb288e1,62294f4293ba773950dc44569a190b9489470eadc00fda567201b92a717ba2af,2023-10-16 14:45:05,Performance Max,0,0,1,0
4e02f9c02edcc0825b1e53c1018cb8f55d9cf43233d1767a913e033709519fcc,a608f4df9658329559aa736bea4317b2b01e088e17ab6818e22bef11f3cad0c9,2023-10-16 17:20:56,Organic Traffic,1,0,0,0
4e02f9c02edcc0825b1e53c1018cb8f55d9cf43233d1767a913e033709519fcc,8e14aa70ac452b01df083f177ef22e37109a82e03ceefb60038f10054b0887fb,2023-10-16 17:21:28,Paid Search Brand,1,0,1,0
4e02f9c02edcc0825b1e53c1018cb8f55d9cf43233d1767a913e033709519fcc,2a81dd319363ac39df18e2f5d6d5025a604d33295be5fd7f669dff8040a60bca,2023-10-16 21:19:20,Direct Traffic,1,1,0,0
4e02f9c02edcc0825b1e53c1018cb8f55d9cf43233d1767a913e033709519fcc,944d646b7c667308ed57b450d20041a9bd56e9ac95981ca60abbbbf331360ef0,2023-10-16 22:03:11,Paid Search Brand,1,1,1,0
507fa83a045476a45ba40dd3aa1aa32654c4d74317db3837ca78f0f037e326a8,45853f303a5dd21c6fe2fe7ad81b615ced1d282ceaf954406be89e83b1952af4,2023-10-16 09:04:08,Performance Max,1,0,1,0
507fa83a045476a45ba40dd3aa1aa32654c4d74317db3837ca78f0f037e326a8,1f5ff3c095d6dacf2e88de08f0c671d8e6f433027b8ba8d3edaa68e1321cdc4a,2023-10-16 09:11:35,Performance Max,1,0,1,0
50832b6251bbabed002e3438dc8461666a1a632182b357248eea1a5151b5ad38,6d882f52f76aea42b88b457bf53e124e5d65758baca7af7b7553d6d0f1c882af,2023-10-16 18:49:19,Direct Traffic,1,1,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,9bb42d52dead09268ce8ff39bcc6ae2a62a2cce801b8ea3d8d13364782f5d4bf,2023-10-16 20:09:50,Direct Traffic,1,0,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,9eefdf9c01b7b999cec95cc8529cec6506c033a26a9af44a86235568a2100908,2023-10-16 20:26:17,Direct Traffic,0,0,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,c59f2c681cf077fb2db83d11dea07d7717429304d304eee71d242a550534b48d,2023-10-16 20:26:36,Organic Traffic,1,0,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,eac3b6bb6b659410589b24923277d9e0631bad26b741bf5fa538aa36f1d8e751,2023-10-16 20:31:35,Performance Max,1,0,1,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,123496a0fa54c77dce2d85460884634b5c7db93929a02bf4279ad54fff5ca478,2023-10-16 20:34:09,Organic Traffic,0,0,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,4f146001d67efb2439c66046b3f2e1a90e71f293deeff03db9fe1f44b46137c5,2023-10-16 20:34:51,Paid Search Brand,1,0,1,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,d914947fccdfdab4e5932b3b41fd464a80ced04141cfea110e4df255638777e6,2023-10-16 20:52:04,Organic Traffic,1,0,0,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,df325a0a55afb7b5aa7cd4501006dcbd87661831df26cfaa6f57c85811502c35,2023-10-16 21:13:42,Paid Search Brand,1,1,1,0
515bebc64a17f033cd2ef6aa5dcb7adf70cc8d534c99c7b9fc09c57947c6c23c,878dbe9fe760becf0389299c1500a81ea851c288158a607c363be5250dcb897f,2023-10-16 22:10:08,Paid Search Brand,1,1,1,0
51dc514495e79cf4cb37a6a5eebed40f53f194706c88b625147d45ca580380fc,1cee4835ab1e2ddbd9e69863fa7bed3e3239b9ef5eabafb509aa9304bc03664b,2023-10-16 13:27:06,Newsletter & Email,1,0,0,0
531e3c5fb769e78a36b0e96362e61bbb12f03cd19e0d025822ea0404176feb36,059903b3b90cd3fae8579a236ae02087c0b9bfa7517c44ece1fae03fff1029c1,2023-10-16 20:01:07,Performance Max,1,1,1,0
531e3c5fb769e78a36b0e96362e61bbb12f03cd19e0d025822ea0404176feb36,0d6bac5f744112ea9754752c4501679bb4e27d110f75b124edf6fd90e6685737,2023-10-16 21:37:34,Organic Traffic,1,0,0,0
531e3c5fb769e78a36b0e96362e61bbb12f03cd19e0d025822ea0404176feb36,5cecb8f9298d28616977c6f90974c22249cf8e1d7d8db236633afb73430b8a61,2023-10-16 21:40:28,Paid Search Non Brand,1,0,1,0
535a9278a400fa1beb5b44387379f96c926b235767b063486ae3f41c12e47e06,ce377b18e3e66512a0089fe92e9d6f290fbfa367d9d37ec266729553ba123e16,2023-10-16 19:51:57,Newsletter & Email,1,0,0,0
535a9278a400fa1beb5b44387379f96c926b235767b063486ae3f41c12e47e06,38a6210a46259533c15d3b24482f3dd00398bbd29084abf482b7513feb859ded,2023-10-16 20:31:54,Direct Traffic,1,0,0,0
53beceb33dd68f1115e3f017ad5dc32872ddb9ce05e927e333555820a15ff9db,fac69401ae1c40ae7d3a2183b22f454d9a12e5cb87e33fc305ec5f2a7bab1696,2023-10-16 09:21:04,Newsletter & Email,1,1,0,0
53e497c486839bfd609296202039405ed5cd4bfa8b11da6e493dbf07fb31bfd5,1cedc6ce650b2e1ab134ab37b92f3a152e8f650cd6b78ed72fb3b649d60dc055,2023-10-16 10:24:22,Newsletter & Email,1,1,0,0
541b5ba1becb533cf459321218c6b7f08a118f4304efd5bba84f32edec5c0a3f,9276480a5dc9baf787250031afc12732efd4abcf05b0f62ee6389e9d295c5508,2023-10-16 18:02:49,Direct Traffic,1,1,0,0
54f69d359e812fd5b6ba0faf9045b94f2e5ce42470b4e06e2f60d62f13a2d803,88be29d1b783269bd695e65a72e45d3b1adb17c422280a05b303942522644d4f,2023-10-16 23:56:07,Organic Traffic,1,0,0,0
5551c52f5dd4bd2752da00f21c22e5c29cb0eede3f481188c53907643727ad37,de5666a82d346852e8ec3acdec1986df55027f32ba81d99ef88debd621a251e4,2023-10-16 16:49:47,Social Organic,1,0,0,0
5551c52f5dd4bd2752da00f21c22e5c29cb0eede3f481188c53907643727ad37,1cffb252283e19af6022349cf15eac81f38beec2031a0b3ae7733a26a59c5086,2023-10-16 16:57:51,FB & IG Ads,1,0,1,0
56769f885b3c95ef929710ac077602973f893d0629bb4b0b3d777cee02fd7320,aa0979c65bbfe4b68b308ef4a520fd0261e8785f9cb59bb44b6a47947560674c,2023-10-16 11:21:52,Newsletter & Email,1,1,0,0
56769f885b3c95ef929710ac077602973f893d0629bb4b0b3d777cee02fd7320,387bb8d7713fa609e825756c0d7b05a578d0194a075b592b69e96f7b723bdf71,2023-10-16 15:04:27,Referral,1,1,0,0
56833957e5f13e96bdb35d63dd4d69826f809df8288d98c97413e7b7b367bb76,eea891dcde953f7032f32d94863cff42abd0a9120be3686d0f0eb6b702cfe28c,2023-10-16 13:52:41,FB & IG Ads,0,0,1,0
5707fde049d1ee170e709b6563f46ffe8c2a2d95b3fb132725dbb0f1628b32e8,c14cf7866c74c6aad6a3e424460acba77190aa6dbb94c8942dfc79fe137c433e,2023-10-16 13:38:36,Affiliate & Partnerships,1,0,0,0
57305cc678d72b7b38d2e5747aced63d2e1e5e2c017c8496c51fa7258fd79403,6d9f8682e7d5627aae3178fdb2a680da6aae458bb70266e076ab0c53eb9219eb,2023-10-16 19:56:30,Paid Search Brand,1,0,1,0
576760932f8cb84052561d7323c27b4869846ebdc5fb106b99f1017ba27031a2,4dc2fcd2352a382a96d9e7f8922b5fddc40de33f9d4b68746cdd02dc5f5640a3,2023-10-16 07:51:40,Paid Search Non Brand,1,0,1,0
576760932f8cb84052561d7323c27b4869846ebdc5fb106b99f1017ba27031a2,c184f8a6e1495da74fd4ae8396d1f898205241310a96306a0c58eb467b88dcb5,2023-10-16 17:34:24,Paid Search Brand,1,1,1,0
576760932f8cb84052561d7323c27b4869846ebdc5fb106b99f1017ba27031a2,6d5ef39e487bc860d112760cc4afbe3963ce4d88673737a8bdbfa65a9e0315c7,2023-10-16 20:11:42,Paid Search Brand,1,1,1,0
576760932f8cb84052561d7323c27b4869846ebdc5fb106b99f1017ba27031a2,08d87bdef34b4be9d9613dc0c8fc6168b94a594d9063a1b3a87db75cc000affa,2023-10-16 20:24:43,Paid Search Brand,1,0,1,0
57dc19c0d2e93209d692e2c86ecec0ccf7c42d32661747a06fab5ed29da23cfa,1fce21e7009c192f3ef897eca29126deb3c78fb68ae6b41fa67efbb3c138e46e,2023-10-16 14:11:36,Direct Traffic,1,1,0,0
57dc19c0d2e93209d692e2c86ecec0ccf7c42d32661747a06fab5ed29da23cfa,24409a7df589ef927bd9e73ce4f3c4407cf1546a0d32b0ec544e500be7309b85,2023-10-16 23:30:15,Direct Traffic,1,0,0,0
57dc19c0d2e93209d692e2c86ecec0ccf7c42d32661747a06fab5ed29da23cfa,03ed757f248e0d32e44195542f68e309d4246030729850ada06e081ec678a068,2023-10-16 23:31:11,Paid Search Non Brand,1,1,1,0
58115f2fb22458061bd58fa74ff3150c854bb5a9528e9c6e7c8799aebabfd44a,8fcf7085c919eace6c208dd87d47d03a23d3cbc036f979ac8ae42cb31de4a925,2023-10-16 23:15:07,Performance Max,1,0,1,0
585338e136fefd1ce4b3b893c190b186f241f421fff6b25e284e8a911215da7a,13c1c0eef368796db583f9d311d19b74098f93b91e21163cab8b2a391eae6a5e,2023-10-16 15:35:34,FB & IG Ads,1,1,1,0
585338e136fefd1ce4b3b893c190b186f241f421fff6b25e284e8a911215da7a,618d109f7b95cb4a19f9f89863db5b7bcbb9d233eda8b633f21718ddbcc763dd,2023-10-16 19:27:19,FB & IG Ads,1,1,1,0
59051d35d942a3ceee3690a7533915739c7c877cca46da53c66f6acf0926113c,ee9906b5802789cbb0d069119ba914b2361ea9c23f820f9668c1517510643c05,2023-10-16 18:34:02,Direct Traffic,0,1,0,0
5941ebb703f383831e8057962d94fb1983e9fd37e2f79fe77105685384085ede,723bb8b07024ab4b51583f24a446d940a8cda2bf88cce7dcd5a08668b3cf9179,2023-10-16 12:06:57,Referral,1,0,0,0
5941ebb703f383831e8057962d94fb1983e9fd37e2f79fe77105685384085ede,2570507ecbd153f4525da702b1a5420ef774f6e95dc309e5e4cc5f9e12f83825,2023-10-16 17:39:43,Performance Max,1,0,1,0
5941ebb703f383831e8057962d94fb1983e9fd37e2f79fe77105685384085ede,4423940bb21594668fe6282e68604ca362c8a05a385bc6fcf72833937bab15d3,2023-10-16 17:40:20,Organic Traffic,1,0,0,0
5941ebb703f383831e8057962d94fb1983e9fd37e2f79fe77105685384085ede,9bc6b4b9bf863c6e29c6fac57a14fcd64264e0f445cfd3f966dc09c51dcbb1bf,2023-10-16 23:20:46,Paid Search Brand,1,1,1,0
59437b9384cbc45a4bc7d1fa353c03ed404cb970e1f09319f8f998956600e38a,5587cb248b872f23ba4ef1967fd5004371d1cc0ea1160fd92fc669fd4f371e14,2023-10-16 13:04:37,Direct Traffic,1,1,0,0
59437b9384cbc45a4bc7d1fa353c03ed404cb970e1f09319f8f998956600e38a,171190eefeafee0a632de06ad934b5ebe7ffeb12c0b0222cb0509fbc81b4afbf,2023-10-16 18:33:20,Paid Search Non Brand,1,0,1,0
5a730286abef4c94c896f63270ebb975d4e2a5b8ce74198dfcc3868b0eca776b,95fafbfeb4ba30696da2729e1dc999f01ab5c10fe1b0856d65b359fea2be1453,2023-10-16 21:50:51,Direct Traffic,1,1,0,0
5b261821fbd5777a4ff121cca1e3d95c57f08a7537bfda0d0266c060af0f19e2,7ab78957463ed4454c5442ca7ae2b7d3e97343c50b844b982e62b17fc804ed7b,2023-10-16 22:37:58,Direct Traffic,0,1,0,0
5bfead233879aa04f91306169d2b7d1770101b6833008a3a8d9cad37bf7b711b,1dec5c5a586d2cce52cdaf9fb0f514f186dc455126f3bbd482204d19e5ff6375,2023-10-16 12:01:46,Performance Max,1,0,1,0
5c94b690cacaa46f8ad6429837b73648c6bdd7ef997ef2ea98542d407e846a7e,7c34a74eee11a5e458ffb93ae5c2a333cfb951f7ef22ca8f01241b3e19ff9539,2023-10-16 10:32:21,Newsletter & Email,1,0,0,0
5c94b690cacaa46f8ad6429837b73648c6bdd7ef997ef2ea98542d407e846a7e,3a5e302ad323a0159fa1529e751037a3686cf6b79331a3f1b9058a9825733e92,2023-10-16 23:38:58,Newsletter & Email,1,0,0,0
5dad5331ddcd0cf30b96ca7643cd7a06ec4d5e171851bfa6e90472de9c7b811f,a193d9680e3f5563965866dfeaea4b196b4c1c32fc19886f6dd3fb8046a62ce4,2023-10-16 17:53:11,Paid Search Brand,1,0,1,0
5dad5331ddcd0cf30b96ca7643cd7a06ec4d5e171851bfa6e90472de9c7b811f,d76a6bb347f1886439889cdf10ed6608d80b43fdf3dd7ab9b85286780b485b43,2023-10-16 17:53:58,Performance Max,1,0,1,0
5dbcea61225db1d320b15ee8dacedf4d9c557709fff112d4170e84327ddc2eb4,43a4400ec18000d7172a315cfb919feb383f9bf901b115bf437362f0e0caec75,2023-10-16 21:04:53,Direct Traffic,1,0,0,0
5ed15f2cef93095041e674c0b799f29f242dcd21b3045b7866b955b3cfca28a8,068c7479fa74d28821d55298dc69f189fe59a54446e54b6cd89fbde4c2d89095,2023-10-16 16:11:16,Newsletter & Email,1,1,0,0
5f08d03aa8f90df125d40d425425dfee50b503156b742c25c965b7510673f757,e5920e8697dec5aaedc3363e840d0fec1a7439e7e17a545a25225156dba651e8,2023-10-16 14:07:10,Performance Max,1,1,1,0
5f7035c315f265ce06c8fdc2b6610c0cb00ea79b6c895aec1833808fbc6e5b3f,e694c39a9d4aebe1e96c12da52738cccb1c2b78c2f259d2e9a85ce4ce78a7ee9,2023-10-16 19:23:01,Direct Traffic,1,1,0,0
5faf2e5d3e00ea0aed6f9233332881ce0275d1e028e3e65aaa05477e4b48085f,c3f21f72fc4ad3b8db84409d588d775f360c73d44391f87d8207e9fa63d3c3b9,2023-10-16 21:54:30,Performance Max,1,0,1,0
600fe7f4d48b1dffb37619aa375a3d4ff1ee5528d21662b8c6f71bd3e76a9b40,86240535d0866afdcb5e3d650edf641a261078777a2e2c57e859a5a86019c6e7,2023-10-16 23:23:28,Performance Max,1,1,1,0
605c7ccbb3c2aeb35994eed9a678dd10c7347b843334346f051af8342b876e86,cfaf419acefd6614b7e90ec0d7d84e2d368b7cff9693a22aa6d622ab2851077a,2023-10-16 18:26:44,Direct Traffic,0,0,0,0
610c71d173620d1a7f4e30c33b9bcb247b6b67f390ac6851a3861b9dee0cfed4,b6a988d6240649e7848dc327850522e85f40819e7540843ce5f79218f2f31a27,2023-10-16 16:56:15,Direct Traffic,1,0,0,0
610c71d173620d1a7f4e30c33b9bcb247b6b67f390ac6851a3861b9dee0cfed4,b5991c07b8379439b7e277af7db8709d3c705ef21ca9326f9e9f930360ecee7e,2023-10-16 21:26:21,Paid Search Non Brand,1,0,1,0
6218273d48f087ea94a77d3d08e367fcc1e7b170ae75cd8af3fed7aac4d26b4a,48f2eb9a0b9b0d098cea69ccef51d94090cf553f3ead791e1234cadc4fd68a5e,2023-10-16 12:19:20,Referral,1,1,0,0
6218273d48f087ea94a77d3d08e367fcc1e7b170ae75cd8af3fed7aac4d26b4a,4686d2689a871d7b71e632eb523d4221f65b6a79696d46d2c7f8e151feee5bff,2023-10-16 13:34:21,Direct Traffic,1,1,0,0
632315c63667c6dbf3c78014c49349a91f389d17119876fe2fff18107989dbc2,554cb85a1bef2ffed707cf0e2799554d9c6a9d0da985af78d493ab8f018f2669,2023-10-16 23:16:59,Direct Traffic,1,1,0,0
632315c63667c6dbf3c78014c49349a91f389d17119876fe2fff18107989dbc2,3b67df67c835cd8057e680007a655dc4ba2c871c333be105dfa8129c392e65c1,2023-10-16 23:39:34,Newsletter & Email,0,0,0,0
6381ee3ce92a6c5921632a240d84b083552bcd8de7d196b4a6169228eddee549,e529fb85e34e33239fd625dd77e1f34feb53dfe0f3377472322e7f7b692e6ba7,2023-10-16 17:36:27,Direct Traffic,0,1,0,0
6381ee3ce92a6c5921632a240d84b083552bcd8de7d196b4a6169228eddee549,cb55fded4229cc60a62ae461a7d867ee8f4c305652eea8e7dba66048fac0809a,2023-10-16 17:54:35,Direct Traffic,0,1,0,0
6381ee3ce92a6c5921632a240d84b083552bcd8de7d196b4a6169228eddee549,152e5ce42da5e62dd47daedc8cb6a45795e50e32781f678f1274e5fb0aa5ee77,2023-10-16 22:47:35,Direct Traffic,0,1,0,0
63d283d49ffef3ffda2c5b03422cb4d97dcad728dea0c1ddb1500d49c7d1135a,75934a9845b83487361f68ea0d43cff6e01c9595384008c704798de2451a2eb3,2023-10-16 03:05:48,Performance Max,1,0,1,0
63d283d49ffef3ffda2c5b03422cb4d97dcad728dea0c1ddb1500d49c7d1135a,bf03a8f3538497a99c2b3ea7466eb5c42298b72384573cf9aba95f0bd69200ee,2023-10-16 03:06:21,Paid Search Brand,1,0,1,0
63d283d49ffef3ffda2c5b03422cb4d97dcad728dea0c1ddb1500d49c7d1135a,1af1660a7b72ced3be697c3b6b4f1f9bc2346838332678ea2394b37e382ea5a9,2023-10-16 15:29:06,Performance Max,0,0,1,0
63d283d49ffef3ffda2c5b03422cb4d97dcad728dea0c1ddb1500d49c7d1135a,4c54e48d88b61f1322de2eb07acfee3ee61b020ab77783cf1374f14ac0690d41,2023-10-16 15:29:25,Performance Max,1,0,1,0
63d283d49ffef3ffda2c5b03422cb4d97dcad728dea0c1ddb1500d49c7d1135a,39544849d1aa40bd36914509f9c3cba849ff9a0731ff5f023e29ee233a50a369,2023-10-16 17:04:48,Performance Max,1,1,1,0
6592188c554019feddae46095030fabd30218c39c03ebb2009beecfe0dcf7208,6f11c30fb89026739fae10377ebc9fb42a4a70c56f06ee33d8df1f129e76d429,2023-10-16 21:12:07,Direct Traffic,0,1,0,0
6665c3158b4de65e26bda7326be98a3745f9462c57c560477299ad6f9ba4e2a7,93f50456ebeec896fb60f7f160e32e2fdfce40ab0fca23c70088c95e71928354,2023-10-16 20:29:11,Direct Traffic,0,0,0,0
6665c3158b4de65e26bda7326be98a3745f9462c57c560477299ad6f9ba4e2a7,013489d0fa55e6e706d0c791040ffea4cefee7ff50a7355db7b10a800e1cd4a6,2023-10-16 21:58:50,Direct Traffic,0,0,0,0
66b9d2a1c7fa5f6165f694be84dc443d9fc282e81cf8003426a2815f9b24db4f,a399cd727a419b8d6e1b4a4bf3384e94caf8f8ae85f6e80186314087255ee1f4,2023-10-16 16:17:18,Direct Traffic,0,1,0,0
676126d5998496502fa411c2b35f986b3776c7abb939a6fa373ab628f3485950,20a0ad7c7cb3056def81b641c63a333eb89eafa02f422c2eecd2d9e97e19caed,2023-10-16 14:10:34,Paid Search Brand,1,1,1,0
68d5bcd454e70a1d91c4d6a118986cfb26da458502aad754a382ea186dfbae92,bbbfd9720d951d3ac11582966a8b262ee6f92aff20049616309c86c95939d086,2023-10-16 23:01:17,Newsletter & Email,1,0,0,0
698e24aee9c39edc9b0aaf409d737f8bba67a98c326d74378450d91c1cfabdc2,7bf12bb5fa804e62dc3ad2838356b36cf640a0f81373aec4501625106c3d0d10,2023-10-16 15:40:38,Direct Traffic,1,0,0,0
698e24aee9c39edc9b0aaf409d737f8bba67a98c326d74378450d91c1cfabdc2,8b3e52c08958e4b22e8cef4dd5326d7b642da012490ef87057c0c713c2b43b86,2023-10-16 15:41:39,Newsletter & Email,1,0,0,0
69927766c5799130cf70db667566a51c30f486d1a4cb6a96f2457bd3a36e8819,07ab6ff77fb4b0076c5f153efd281aeca3cd5fc3ede0198fed0b653c5634c736,2023-10-16 18:47:43,Paid Search Brand,1,1,1,0
69ac222d5541690695f9653f58a84c0e2fb84101d9eb7142dc504dfc41c6e6ff,c7113c18cfa6895dd35a00bf9ad3b1f50e97a25337e4295ad726dadd109d4e35,2023-10-16 23:03:01,Performance Max,0,0,1,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,b3cdbc9656841fd2c28c7e3c2582acd52b4d652d5eb4fde76b10ff241c9ed8bd,2023-10-16 11:33:06,Direct Traffic,0,1,0,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,632bfc272b090a1d89b66702d13344e0426d3babbb222a8b5371b252793fe66f,2023-10-16 11:42:48,Direct Traffic,1,1,0,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,f31c97abacfea3a92f0bd4abe5fa753f5021dd90be4b826b6b79ffaadf5ddb96,2023-10-16 12:21:06,Paid Search Brand,1,0,0,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,f8289e1b0c112eb62c5a9091323f4c3af7fb82b51048e9cf56874ca3eb28b6e3,2023-10-16 12:24:28,Paid Search Non Brand,0,0,1,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,cf6f26ecb2c4991f59d1e3ba6c21ecc3dd35b7e6d33b0bd714383eee1cdf816e,2023-10-16 12:37:21,Paid Search Brand,1,1,1,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,c7faffa56874e51450ce8c0ca8c3fd5ce19e7026f0cc2f4b767d0454bf5fa0e9,2023-10-16 13:32:29,Performance Max,1,1,1,0
69f90784f35ae8b4255efe7aca8f74c3629989843fe08539c07006a48d032c8a,46577884d2a4a1fcfef0d0a2e26eb43f19e72ddc29b892c3fd2b69e047dfbf73,2023-10-16 20:30:26,Direct Traffic,0,1,0,0
6be4daf0aa056a228c830e2a289ce446969fa21ee9683545034dce074c51cb41,440880235d061587545b2436bbf67067f28ee7aaf0a5285b72d57e3fd3d9bdd5,2023-10-16 13:29:49,Newsletter & Email,1,1,0,0
6bf2825b5af8b508d18e2cbb76d7edf476e1a2a27934563e9fc02ee38b2b750e,4a5b915b8bffb50afdbb278a912d753be634ce434e184b907806f91fddd93a3e,2023-10-16 20:33:14,Direct Traffic,1,1,0,0
6c1fa07bb56a4f2c472e5f3648541701b3c0ff85e303530a5bafbf413f68fc44,207a2613fcc3a8353f76a6af159635c7dad871fdd77bdfb20d754aa233b0330a,2023-10-16 12:09:12,Direct Traffic,1,1,0,0
6c1fa07bb56a4f2c472e5f3648541701b3c0ff85e303530a5bafbf413f68fc44,5888ca3fc26984a2ccb37ef7886f80d41c4997fc39cb4c851235aa8c24aca6ac,2023-10-16 15:41:02,Direct Traffic,1,1,0,0
6c1fa07bb56a4f2c472e5f3648541701b3c0ff85e303530a5bafbf413f68fc44,3f8d771c316927c4ea7bfa6acc4ab8c2617bb79ebe537efd1948cde6aa21a0f9,2023-10-16 21:02:34,Newsletter & Email,1,1,0,0
6c39b2fb26bf90441c6dad359b21b991c2b94328fefb6b40193aa3b183b8b671,32ea81b92b95d62d0341e1ed5961d0b7d39ee3fbb683f7da45c87a41c24feffa,2023-10-16 17:38:15,FB & IG Ads,0,0,1,0
6c70174fd9a2d884386f11520b9b835be11d6e5b917e22d7b7a8a41d7d8ff875,62cb568f5da210841ed222bfa05a94d571fe6a4884d4bcb8a90ca58fe78126a9,2023-10-16 13:20:12,Direct Traffic,0,1,0,0
6d33a3f5fee269a3cd03377722b1b1f874e070eff28045025c741692ca18f258,2446f80582adf514943b915fde169d468e039474748fd725eeb8e76785c2e812,2023-10-16 22:47:39,Organic Traffic,1,0,0,0
6d33a3f5fee269a3cd03377722b1b1f874e070eff28045025c741692ca18f258,791fad512dcabfec912e741b638056cb32073b936a2aff6ff5966815c2d79108,2023-10-16 22:51:40,Paid Search Non Brand,1,1,1,0
6e052adaafe55c30bafdc0473c6336d1dc62369e3b0f69c80e53cfad714556c9,9b506306955f347d81151e6e61416857a71ec4389393e3921da95e9d1d890a30,2023-10-16 18:15:40,Paid Search Brand,1,0,1,0
6e1095de1682569bf08af08f76a2f11db473d9af6d323f3d919819c3b451be29,b3b9c59757418da638eb8ecf0d00b3d1109234fa9446e946dbead4b1ba70a4fb,2023-10-16 20:42:51,Organic Traffic,1,1,0,0
6e1095de1682569bf08af08f76a2f11db473d9af6d323f3d919819c3b451be29,66adbebe3f7d7bba3b49f1bdbe6e73996e44f11a122e5e867fc2ae5b2063f748,2023-10-16 23:01:56,Performance Max,1,1,1,0
